feature,balanced_accuracy
14673,0.8423684210526317
14674,0.8
14675,0.9745896464646464
14676,0.79
14677,0.735
14678,0.675
14679,0.9586489898989898
14680,0.8049999999999999
14681,0.605
14682,0.815
14684,0.915
14685,0.685
14686,0.7749999999999999
14687,0.897065011571639
14688,0.89
14689,0.765
14690,0.7542078687144961
14691,0.875
14692,0.545
14693,0.875
14694,0.6809618794326241
14695,0.6148222175468125
14696,0.845
14697,0.935
14698,0.8762626262626263
14699,0.6922470018935409
14700,0.77
14701,0.9336734693877551
14702,0.9229960025247212
14703,0.875
14704,0.7638888888888888
14705,0.9550000000000001
14706,0.98
14707,0.81
14708,0.81
14709,0.665
14710,0.7185987797180728
14711,0.745
14712,0.915
14713,0.7278560908899643
14714,0.48
14715,0.72
14716,0.6307007786429366
14717,0.78
14718,0.62
14719,0.875
14720,0.888415404040404
14721,0.8002220480668756
14722,0.925
14723,0.8500000000000001
14724,0.9687222715173025
14725,0.6499999999999999
14726,0.6206606353881758
14727,0.7649999999999999
14728,0.73
14729,0.7150000000000001
14730,0.665
14731,0.865
14732,0.865
14733,0.77
14734,0.905
14735,0.735
14736,0.8055964653902798
14737,0.7350000000000001
14738,0.9450000000000001
14739,0.8356301283399958
14740,0.815
14741,0.8802083333333333
14742,0.78
14743,0.725
14744,0.875
14745,0.68
14746,0.88
14747,0.975
14748,0.87
14749,0.97
14750,0.948821796759941
14751,0.935
14752,0.72
14753,0.9650000000000001
14754,0.6965600673258994
14755,0.8514622343782874
14756,0.7852934988428361
14757,0.88
14758,0.845
14759,0.89
14760,0.877218278615794
14761,0.8200000000000001
14762,0.9436145592257521
14763,0.63
14764,0.8361742424242424
14765,0.9199999999999999
14766,0.8723963812329055
14767,0.8975383968020197
14768,0.925
14769,0.935
14770,0.8
14771,0.64
14772,0.6950000000000001
14773,0.7078900709219859
14774,0.715
14775,0.9550000000000001
14776,0.855
14777,0.725
14778,0.77
14779,0.74
14780,0.75
14781,0.8300000000000001
14782,0.895
14783,0.8619819061645276
14784,0.85
14785,0.8565116768356827
14786,0.74
14787,0.8999999999999999
14788,0.9199999999999999
14789,0.6624556737588652
14790,0.7250000000000001
14791,0.7532084998948032
14792,0.905
14793,0.95
14794,0.86
14795,0.8103303176940879
14796,0.8821022727272727
14797,0.9484536082474226
14798,0.88
14799,0.935
14800,0.845
14801,0.9450000000000001
14802,0.9439709595959596
14803,0.7150000000000001
14804,0.6699999999999999
14805,0.78
14806,0.87
14807,0.795
14808,0.665
14809,0.9180871212121212
14810,0.7150000000000001
14811,0.5549999999999999
14812,0.9029560277719335
14813,0.9180517567851882
14814,0.905
14815,0.785
14816,0.835
14817,0.8634785353535354
14818,0.9099999999999999
14819,0.69
14820,0.735
14821,0.8569324637071323
14822,0.77
14823,0.765
14824,0.8999999999999999
14825,0.8865979381443299
14826,0.905
14827,0.925
14828,0.82
14829,0.7947368421052632
14830,0.4995567375886525
14831,0.66
14832,0.58
14833,0.8400000000000001
14834,0.635
14835,0.855
14836,0.94
14837,0.646802019776983
14838,0.9692299600252472
14839,0.8049999999999999
14840,0.575
14841,0.94
14842,0.7596780980433411
14843,0.69
14844,0.9684175531914894
14845,0.85
14846,0.67
14847,0.5184169278996865
14848,0.9199999999999999
14849,0.77
14850,0.72
14851,0.7749999999999999
14853,0.7350000000000001
14854,0.935
14855,0.89
14856,0.885
14857,0.6699999999999999
14858,0.81
14859,0.97
14860,0.78
14861,1.0
14862,0.8660037878787878
14863,0.785
14864,0.745
14865,0.875
14866,0.89
14867,0.935
14868,0.895
14869,0.4786931818181819
14870,0.8
14871,0.975
14872,0.7228688615452832
14874,0.6695075757575758
14875,0.58
14876,0.665
14877,0.755
14878,0.885
14879,0.78
14880,0.64
14881,0.94
14882,0.9199999999999999
14883,0.7129707553124343
14884,0.7375341889333054
14885,0.815
14886,0.9332526825163054
14887,0.73
14888,0.7283820744792762
14889,0.855
14890,0.905
14891,0.84
14892,0.905
14893,0.9171401515151516
14894,0.9588154849568693
14896,0.8300000000000001
14897,0.81
14898,0.73
14899,0.84
14900,0.73
14901,0.92
14902,0.9072690932042919
14903,0.815
14904,0.9
14905,0.55
14906,0.8412055543867032
14907,0.865
14908,0.8999999999999999
14909,0.915
14910,0.8739473684210526
14911,0.7683568272669893
14912,0.8041763096991374
14913,0.775
14914,0.585
14915,0.916824494949495
14916,0.745
14918,0.9099999999999999
14919,0.8200000000000001
14920,0.895
14922,0.9199999999999999
14923,0.77
14924,0.8656881313131313
14925,0.6950000000000001
14926,0.87
14928,0.62
14929,0.5004938881343376
14930,0.8361035135703766
14931,0.585
14932,0.477277508941721
14933,0.97
14934,0.61
14935,0.8500000000000001
14936,0.7649999999999999
14937,0.9591836734693877
14938,0.895
14939,0.8600000000000001
14940,0.49
14941,0.76
14942,0.835
14943,0.75
14944,0.9
14945,0.8400000000000001
14946,0.9794866400168314
14947,0.9488743951188723
14948,0.9126867241742058
14949,0.325
14950,0.8148537765621713
14951,0.87
14952,0.83
14953,0.7723819541841982
14954,0.7749999999999999
14955,0.8249113475177305
14956,0.868421052631579
14957,0.695
14958,0.785
14959,0.6925505050505051
14960,0.9099999999999999
14961,0.95
14962,0.94
14963,0.9099999999999999
14964,0.61
14966,0.78
14967,0.865
14968,0.9435093625078897
14969,0.8700000000000001
14970,0.74
14971,0.84
14972,0.8
14973,0.865
14974,0.8049999999999999
14975,0.793218085106383
14976,0.7948664001683148
14977,0.7743530401851462
14978,0.93
14979,0.825
14980,0.845
14981,0.735
14982,0.685
14983,0.687565747948664
14984,0.8
14985,0.665
14986,0.75
14987,0.795770202020202
14988,0.7907111298127498
14989,0.73
14990,0.7536842105263157
14991,0.675
14992,0.88
14993,0.7749999999999999
14994,0.795
14995,0.9038909211839042
14997,0.7050000000000001
14998,0.855
14999,0.685
15000,0.725
15001,0.8609299389859036
15002,0.8400000000000001
15003,0.8382260101010102
15004,0.5036292867662528
15005,0.81
15006,0.61
15007,0.71
15008,0.6657900273511467
15009,0.9450000000000001
15010,0.605
15011,0.84
15012,0.745
15013,0.735
15014,0.85
15015,0.8630050505050505
15016,0.755
15017,0.8899999999999999
15018,0.91
15019,0.6358089627603618
15020,0.9185606060606061
15021,0.635
15022,0.8300000000000001
15023,0.8500000000000001
15024,0.72
15025,0.8300000000000001
15026,0.935
15027,0.76
15028,0.4580176767676768
15029,0.84
15030,0.95
15031,0.7748790237744583
15032,0.76
15033,0.9379734848484849
15034,0.8049999999999999
15035,0.8500000000000001
15036,0.8600000000000001
15037,0.895
15038,0.66
15039,0.96
15040,0.77
15041,0.8049999999999999
15042,0.885
15043,0.905
15044,0.5900000000000001
15045,0.87
15046,0.645
15047,0.935
15048,0.7943404165790027
15049,0.842645202020202
15050,0.6965600673258994
15051,0.7849999999999999
15052,0.9099999999999999
15054,0.915
15055,0.953125
15056,0.875
15057,0.97
15058,0.845
15059,0.84
15060,0.9450000000000001
15061,0.7067550505050505
15062,0.9299999999999999
15063,0.8049999999999999
15064,0.835
15065,0.675
15066,0.8999999999999999
15067,0.87
15068,0.9491792929292929
15069,0.9280980433410477
15070,0.73
15071,0.92
15072,0.86
15073,0.9199999999999999
15074,0.9692299600252472
15075,0.79
15076,0.8999999999999999
15077,0.9299999999999999
15078,0.589890595413423
15079,0.6699999999999999
15080,0.8105263157894738
15081,0.885
15082,0.835
15083,0.835
15084,0.77
15085,0.715
15086,0.88
15087,0.9036842105263158
15088,0.8157894736842105
15089,0.885
15090,0.77
15091,0.9
15092,0.6799999999999999
15093,0.5130969913738691
15094,0.845
15095,0.8637426900584795
15096,0.72
15097,0.9846412791920892
15098,0.84
15099,0.8300000000000001
15100,0.9099999999999999
15101,0.63
15102,0.7787713023353671
15103,0.9129497159688618
15104,0.9489795918367347
15105,0.975
15106,0.6799999999999999
15107,0.5800021039343572
15108,0.835
15109,0.79
15110,0.45959595959595956
15111,0.91
15112,0.660635388175889
15113,0.6950000000000001
15114,0.74
15115,0.905
15116,0.905
15117,0.64
15118,0.7866161616161615
15119,0.725
15120,0.89
15121,0.8049999999999999
15122,0.8970124132127077
15123,0.845
15124,0.8839760638297872
15125,0.64
15126,0.76
15127,0.915
15128,0.9550000000000001
15129,0.9237689393939394
15130,0.8
15131,0.8200000000000001
15132,0.835
15133,0.895
15134,0.765
15135,0.9691247633073847
15136,0.8714496107721439
15137,0.5943813131313131
15138,0.9490214646464646
15139,0.965
15140,0.825
15141,0.76
15142,0.86
15143,0.8004418262150221
15144,0.7544708605091521
15145,0.805
15146,0.7652009257311172
15147,0.88
15148,0.8097517357458448
15149,0.785
15150,0.8999999999999999
15151,0.665
15152,0.8400000000000001
15153,0.89
15154,0.7325227963525835
15155,0.9175783715548075
15156,0.715
15157,0.79
15158,0.7947612034504523
15159,0.745
15160,0.78
15161,0.765
15162,0.635
15163,0.85
15164,0.8405743740795287
15165,0.64
15166,0.8
15167,0.7584157374289922
15168,0.825
15169,0.8300000000000001
15170,0.9015151515151516
15171,0.84
15172,0.59
15174,0.895
15175,0.6947368421052631
15176,0.6818851251840943
15177,0.7679924242424243
15178,0.675
15179,0.895
15181,0.705
15182,0.9199999999999999
15183,0.5700000000000001
15184,0.6799999999999999
15185,0.525
15186,0.945
15187,0.705
15188,0.76
15189,0.76
15190,0.72
15191,0.835
15192,0.76
15193,0.8999999999999999
15194,0.912739322533137
15195,0.75
15196,0.87
15197,0.8444444444444444
15198,0.925
15199,0.46770460761624233
15200,0.955
15201,0.7749999999999999
15202,0.9181569535030507
15203,0.8049999999999999
15204,0.71
15205,0.8055438670313486
15206,0.7263257575757576
15207,0.895
15208,0.685
15209,0.7015043130654324
15210,0.6150852093414685
15211,0.8300000000000001
15212,0.8919103723963813
15213,0.88
15214,0.9099999999999999
15215,0.96
15216,0.925
15217,0.69
15218,0.76
15220,0.9281881313131313
15221,0.8978013885966758
15222,0.9450000000000001
15223,0.86
15224,0.9177361666316011
15225,0.9223484848484849
15226,0.8042105263157895
15227,0.4948453608247423
15229,0.735
15230,0.7132337471070902
15231,0.9450000000000001
15232,0.84
15233,0.645
15234,0.935
15235,0.6736842105263159
15236,0.8898492907801419
15237,0.8049999999999999
15238,0.6823059120555439
15239,0.6841856060606061
15240,0.7050000000000001
15241,0.9199999999999999
15242,0.64
15243,0.8592105263157894
15244,0.9299999999999999
15245,0.8134469696969697
15246,0.9130549126867242
15247,0.6509046917736167
15248,0.6822533136966127
15249,0.615
15250,0.7844736842105263
15251,0.6829370923627183
15252,0.865
15253,0.9231537976015148
15254,0.825
15255,0.87
15256,0.7807894736842105
15257,0.8925941510624869
15258,0.655
15259,0.8300000000000001
15260,0.7949999999999999
15261,0.745
15262,0.815
15263,0.5800000000000001
15264,0.6664738060172523
15265,0.9099999999999999
15266,0.79
15267,0.7428466231853565
15268,0.9330422890805807
15269,0.6950000000000001
15270,0.8564064801178203
15271,0.64
15272,0.5035224323322209
15273,0.855
15274,0.95
15275,0.63
15276,0.8592105263157894
15277,0.88
15278,0.9650000000000001
15279,0.5599999999999999
15280,0.8405934343434344
15281,0.7473684210526316
15282,0.92
15283,0.73
15284,0.825
15285,0.5700000000000001
15286,0.8672417420576477
15287,0.775
15288,0.8999999999999999
15289,0.6918421052631579
15290,0.765
15291,0.86
15292,0.5
15293,0.95
15294,0.8899999999999999
15295,0.7949999999999999
15296,0.9099999999999999
15297,0.87
15298,0.91
15299,0.825
15300,0.9436145592257521
15301,0.8799999999999999
15302,0.916860658463585
15303,0.77
15304,0.7847222222222222
15305,0.6799999999999999
15306,0.7106750914532757
15307,0.975
15308,0.819760101010101
15309,0.8508836524300443
15310,0.9299999999999999
15311,0.885
15312,0.9199999999999999
15313,0.7378339430218379
15314,0.925
15315,0.88
15316,0.73
15317,0.923206395960446
15318,0.87
15319,0.64
15320,0.81
15321,0.895
15322,0.665
15323,0.72
15324,0.74
15325,0.835
15326,0.8300000000000001
15327,0.7949999999999999
15328,0.895
15329,0.925
15330,0.9414893617021276
15331,0.7765151515151515
15332,0.885
15333,0.94
15334,0.83
15335,0.8
15336,0.7549968440984641
15337,0.9
15338,0.7749999999999999
15339,0.9116161616161617
15340,0.875
15341,0.9450000000000001
15343,0.9540816326530612
15344,0.77
15345,0.9030504908835905
15346,0.6008310540711129
15347,0.9299999999999999
15348,0.87
15349,0.71
15350,0.885
15351,0.99
15352,0.855
15353,0.7942878182200716
15354,0.78
15355,0.7580475489164737
15356,0.745
15357,0.665
15358,0.8666631601094046
15359,0.925
15360,0.7749316221333894
15361,0.865
15362,0.9313442768411713
15363,0.845
15364,0.785
15365,0.97
15366,0.905
15367,0.91
15368,0.79
15369,0.745
15370,0.7215909090909092
15371,0.8200000000000001
15372,0.605
15373,0.98
15374,0.745
15375,0.8426315789473684
15376,0.745
15377,0.8873869135282979
15378,0.82
15379,0.7549999999999999
15380,0.9099999999999999
15381,0.7743530401851462
15382,0.965
15383,0.87
15384,0.81
15385,0.905
15386,0.9895833333333333
15387,0.8969072164948453
15388,0.7
15389,0.955
15390,0.7849999999999999
15391,0.84
15392,0.8608247422680413
15393,0.9
15394,0.76
15395,0.7749999999999999
15396,0.913002314327793
15397,0.489010989010989
15398,0.904040404040404
15399,0.76
15400,0.9134199134199135
15401,0.78
15402,0.98
15403,0.77
15404,0.8600000000000001
15405,0.8
15406,0.6499999999999999
15407,0.905
15408,0.912739322533137
15409,0.685
15410,0.9315789473684211
15411,0.765
15412,0.8
15413,0.9299999999999999
15414,0.8155263157894737
15415,0.72
15416,0.6950000000000001
15417,0.9099999999999999
15418,0.69
15419,0.865
15420,0.89
15421,0.7164228723404256
15422,0.8936170212765957
15423,0.789974752787713
15424,0.84375
15425,0.665
15426,0.88
15427,0.905
15428,0.8049999999999999
15429,0.74
15430,0.8300000000000001
15431,0.855
15432,0.685
15433,0.9450000000000001
15434,0.79
15435,0.5840521775720597
15436,0.6699999999999999
15437,0.925
15438,0.895
15439,0.6
15440,0.8400000000000001
15441,0.7742478434672838
15442,0.79
15443,0.81
15444,0.905
15445,0.925
15446,0.6
15447,0.8255997474747474
15448,0.905
15450,0.895
15451,0.8400000000000001
15452,0.72
15453,0.855
15454,0.8994013967409378
15455,0.895
15456,0.89
15457,0.76
15458,0.86
15459,0.6699999999999999
15460,0.5
15461,0.775
15462,0.47
15463,0.895
15464,0.95
15465,0.96
15466,0.85
15467,0.8873106060606061
15468,0.86
15469,0.83
15471,0.715
15472,0.8153271617925522
15473,0.9199999999999999
15474,0.795
15475,0.8049999999999999
15476,0.62
15477,0.625
15478,0.6154533978539869
15479,0.8400000000000001
15480,0.925
15481,0.865
15482,0.835
15483,0.8
15484,0.9199999999999999
15485,0.935
15486,0.815
15487,0.9550000000000001
15488,0.86
15489,0.618844696969697
15490,0.7116173373240218
15491,0.965
15492,0.655
15493,0.865
15494,0.8899999999999999
15495,0.805912055543867
15496,0.965
15497,0.6008522727272727
15498,0.469626427225363
15499,0.765
15500,0.78
15501,0.7779625318700809
15502,0.915
15503,0.9392105263157895
15504,0.915
15505,0.8721590909090909
15506,0.9444444444444444
15507,0.8919629707553124
15508,0.675
15509,0.885
15510,0.539614898989899
15511,0.975
15512,0.8500000000000001
15513,0.71
15514,0.875
15515,0.71
15516,0.9263157894736842
15517,0.915
15518,0.6818851251840943
15519,0.73
15520,0.825
15521,0.8976961918788133
15522,0.925
15523,0.8609299389859036
15524,0.505
15525,0.7686724174205765
15526,0.9487166000420787
15527,0.8249000631180308
15528,0.7291666666666667
15529,0.9378156565656566
15530,0.895
15531,0.9299999999999999
15532,0.865
15533,0.79
15534,0.7499474016410688
15535,0.7549999999999999
15536,0.8899999999999999
15537,0.815
15538,0.8661897748790237
15539,0.88
15540,0.79
15541,0.89
15542,0.835
15543,0.9029560277719335
15544,0.7498422049232064
15545,0.7350000000000001
15546,0.9381313131313131
15547,0.8965789473684211
15548,0.824977817213842
15549,0.7649999999999999
15550,0.72
15552,0.765
15553,0.8400000000000001
15554,0.5800000000000001
15555,0.815
15556,0.6950000000000001
15557,0.8152219650746897
15558,0.7
15559,0.7616792929292929
15560,0.895
15561,0.8300000000000001
15562,0.74
15563,0.8564064801178203
15564,0.9072690932042919
15565,0.8200000000000001
15566,0.9334630759520304
15567,0.665
15568,0.875
15569,0.8300000000000001
15570,0.845
15571,0.9578900709219859
15572,0.5
15573,0.77
15574,0.7545234588680834
15575,0.8819444444444444
15576,0.965
15577,0.8557894736842105
15578,0.885
15579,0.955
15581,0.8899999999999999
15582,0.8919103723963813
15583,0.5796339154218388
15584,0.6
15585,0.9199999999999999
15586,0.745
15587,0.8158143939393939
15588,0.6473684210526316
15589,0.702188091731538
15590,0.9644886363636365
15591,0.7602588383838385
15592,0.81
15593,0.71
15594,0.72
15595,0.765
15596,0.915
15597,0.7150000000000001
15598,0.86
15599,0.825
15600,0.8300000000000001
15601,0.9021144540290342
15602,0.9299999999999999
15603,0.6699999999999999
15604,0.727014517147065
15605,0.975
15606,0.9299999999999999
15607,0.9023042929292929
15608,0.6239743320008416
15609,0.7749999999999999
15610,0.675
15611,0.875
15612,0.9230486008836525
15613,0.825
15614,0.87
15615,0.848293439716312
15616,0.91
15617,0.735
15618,0.8193659239552156
15620,0.5279297285924679
15621,0.80239898989899
15622,0.8247948664001683
15623,0.7385861561119293
15624,0.9789473684210526
15625,0.6204502419524511
15626,0.94
15627,0.785
15628,0.8250578581948244
15629,0.845
15630,0.8928045444982117
15631,0.9267508865248226
15632,0.7949999999999999
15633,0.8918051756785188
15634,0.885
15635,0.915
15636,0.9434567641489585
15637,0.7050000000000001
15638,0.4947916666666667
15639,0.91
15640,0.885
15641,0.8300000000000001
15642,0.9075846833578792
15643,0.8200000000000001
15644,0.9099999999999999
15645,0.925
15646,0.8999999999999999
15647,0.96
15648,0.7978947368421052
15649,0.965
15650,0.7581527456343362
15651,0.7138123290553335
15652,0.7921401515151516
15653,0.925
15654,0.78
15655,0.875
15656,0.925
15657,0.865
15658,0.9199999999999999
15659,0.7450000000000001
15660,0.845
15661,0.9307914307914308
15662,0.8565116768356827
15663,0.9199999999999999
15664,0.9028508310540712
15665,0.815
15666,0.9486114033242163
15667,0.7269619187881338
15668,0.71
15669,0.7949999999999999
15670,0.775
15671,0.46985479797979796
15672,0.87
15673,0.7333263202188092
15674,0.7089473684210525
15675,0.7947612034504523
15676,0.6799999999999999
15678,0.64
15679,0.7
15680,0.87
15681,0.85
15682,0.702188091731538
15683,0.76
15684,0.9386703134862192
15685,0.8200000000000001
15686,0.87
15687,0.895
15688,0.635
15689,0.6100000000000001
15690,0.7749999999999999
15691,0.8022411616161617
15692,0.6950000000000001
15693,0.5808962760361877
15694,0.5
15695,0.8902006429442412
15696,0.96
15697,0.755
15698,0.8300021039343572
15699,0.8274812734082397
15700,0.675
15701,0.8500000000000001
15702,0.9589206816747318
15703,0.9450000000000001
15704,0.725
15705,0.895
15706,0.9450000000000001
15707,0.95
15708,0.8158005470229329
15709,0.8049999999999999
15710,0.96
15711,0.915
15712,0.67
15713,0.6599999999999999
15714,0.9069441197100772
15715,0.8978013885966758
15716,0.915
15717,0.75
15718,0.7184409846412791
15719,0.7906059330948875
15720,0.785
15721,0.7849999999999999
15722,0.8365768988007574
15723,0.845
15724,0.76
15725,0.95
15726,0.79
15727,0.7221852836879432
15728,0.9590784767515254
15729,0.935
15730,0.705
15731,0.65
15732,0.965
15733,0.9742794024826426
15734,0.835
15735,0.845
15736,0.968421052631579
15737,0.87
15738,0.835
15740,0.5331439393939393
15741,0.79
15742,0.835
15743,0.8421052631578947
15744,0.707132337471071
15745,0.8579343971631206
15746,0.9299999999999999
15747,0.785
15748,0.5893120134651799
15749,0.87
15750,0.855
15751,0.7818322981366459
15752,0.6027036516853932
15753,0.895
15754,0.935
15755,0.8466231853566168
15756,0.835
15757,0.775
15758,0.815
15759,0.825
15760,0.6726315789473685
15761,0.7409131205673758
15762,0.565
15763,0.87
15764,0.6200000000000001
15765,0.815
15766,0.93
15767,0.9382495266147697
15768,0.865
15769,0.715
15770,0.829229797979798
15771,0.9181569535030507
15772,0.8300000000000001
15773,0.6894736842105262
15774,0.8826530612244898
15775,0.89
15776,0.915
15777,0.7731604609929078
15778,0.99
15779,0.7013991163475699
15780,0.79
15781,0.86
15782,0.9376578282828283
15783,0.625
15784,0.8393308080808081
15785,0.685
15786,0.8456238165369241
15787,0.675
15788,0.92
15789,0.8
15790,0.984588680833158
15791,0.755
15792,0.8293876262626263
15793,0.915
15794,0.855
15795,0.895
15796,0.89
15797,0.79
15798,0.64
15799,0.9124237323795498
15800,0.81
15801,0.65
15802,0.4833333333333333
15803,0.895
15804,0.935
15805,0.7050000000000001
15806,0.505
15807,0.8
15808,0.81
15809,0.6913861617578307
15810,0.895
15811,0.9
15812,0.8925415527035556
15813,0.925
15814,0.8248106060606061
15815,0.89
15816,0.95
15817,0.885
15818,0.76
15819,0.755
15820,0.7428466231853565
15821,0.6469072164948453
15822,0.8200000000000001
15823,0.6494633838383839
15824,0.705
15825,0.7050000000000001
15826,0.595
15827,0.825
15828,0.655
15829,0.8212707763517778
15830,0.885
15831,0.625
15832,0.7240690090469177
15833,0.94
15834,0.845
15835,0.7965367965367965
15836,0.8147485798443088
15837,0.8513044393014938
15838,0.8235479797979798
15839,0.775
15840,0.5056515957446809
15841,0.875
15842,0.7825126262626263
15843,0.841678939617084
15844,0.7
15845,0.804188829787234
15846,0.645
15847,0.855
15848,0.86
15849,0.9550000000000001
15850,0.915
15851,0.995
15852,0.7
15853,0.7050000000000001
15854,0.8200000000000001
15855,0.9099999999999999
15856,0.865
15857,0.83
15858,0.81
15859,0.54
15860,0.855
15861,0.6782507482540738
15862,0.8720281927203871
15863,0.8355249316221334
15864,0.9489269934778035
15865,0.74
15866,0.9690656565656566
15867,0.5
15868,0.815
15869,0.905
15871,0.735
15872,0.665
15873,0.6950000000000001
15874,0.9316594612570668
15875,0.9199999999999999
15876,0.89
15877,0.715
15878,0.935
15879,0.665
15880,0.9550000000000001
15881,0.905
15882,0.6799999999999999
15883,0.595
15884,0.8400000000000001
15885,0.635
15886,0.905
15887,0.825
15888,0.7258522727272727
15889,0.66
15890,0.7849999999999999
15891,0.6499999999999999
15892,0.9376578282828283
15893,0.9099999999999999
15894,0.8460972017673049
15895,0.635
15896,0.895
15897,0.835
15898,0.75
15899,0.905
15900,0.8463601935619609
15901,0.72
15902,0.9022722491058279
15903,0.8570376604249947
15904,0.815
15905,0.825
15906,0.7293814432989691
15907,0.975
15908,0.855
15909,0.8500000000000001
15910,0.87
15911,0.6468546181359142
15912,0.9199999999999999
15913,0.875
15914,0.79
15915,0.875
15916,0.755
15917,0.5549999999999999
15918,0.840942562592047
15919,0.83
15920,0.7799284662318535
15921,0.89
15922,0.65
15923,0.9199999999999999
15924,0.7750368188512519
15925,0.94
15926,0.865
15927,0.8799999999999999
15928,0.865
15929,0.7173364191037239
15930,0.9081632653061225
15931,0.79
15932,0.935
15933,0.7
15934,0.6702967171717171
15935,0.96
15936,0.915
15937,0.6
15938,0.88
15939,0.63
15940,0.81
15941,0.9089330808080809
15942,0.85
15943,0.9641279192089207
15944,0.5743740795287187
15945,0.755
15946,0.915
15947,0.8
15948,0.8763938565116769
15949,0.71
15950,0.815
15951,0.905
15952,0.55
15953,0.8200000000000001
15954,0.5720301418439716
15955,0.935
15956,0.88
15957,0.8899999999999999
15959,0.655
15960,0.5051470588235294
15961,0.795
15962,0.7849999999999999
15963,0.5258673910359304
15964,0.72
15965,0.845
15966,0.79
15967,0.89
15968,0.9299999999999999
15969,0.865
15970,0.825
15971,0.61
15972,0.81
15973,0.7849999999999999
15974,0.88
15975,0.865
15976,0.9299999999999999
15977,0.82
15978,0.655
15979,0.925
15980,0.96
15981,0.8210526315789474
15982,0.78
15983,0.8209551861981906
15984,0.5463917525773196
15985,0.76
15986,0.8049999999999999
15987,0.9
15988,0.7169156322322743
15989,0.7841363349463497
15990,0.895
15991,0.885
15992,0.7139175257731959
15993,0.905
15994,0.765
15995,0.651798863875447
15996,0.5583315800547023
15997,0.855
15998,0.885
15999,0.73
16000,0.85
16001,0.8923311592678309
16002,0.892383757626762
16003,0.8813131313131313
16004,0.61
16005,0.865
16007,0.64
16008,0.6950000000000001
16009,0.75
16010,0.95
16011,0.84588680833158
16012,0.815
16013,0.745
16014,0.8704229797979798
16015,0.87
16016,0.94
16017,0.764096360193562
16018,0.9744371975594361
16019,0.925
16020,0.9257535460992907
16022,0.78
16023,0.895
16024,0.87
16025,0.895
16026,0.775
16027,0.87
16028,0.7749999999999999
16029,0.915
16030,0.8671891436987166
16031,0.925
16032,0.9299999999999999
16033,0.5607638888888888
16034,0.8012941919191918
16035,0.8
16036,0.735
16037,0.789185777403745
16038,0.8036347517730497
16039,0.48
16040,0.8
16041,0.9177361666316011
16042,0.6419103723963813
16043,0.7150000000000001
16044,0.7877881205673758
16045,0.98
16046,0.9299999999999999
16047,0.5992005049442457
16048,0.96
16049,0.7843467283820744
16050,0.8390151515151516
16051,0.8514622343782874
16052,0.81
16053,0.8770776351777825
16054,0.825
16055,0.965
16056,0.8767094466652641
16057,0.8700000000000001
16058,0.7844065656565657
16059,0.7
16060,0.8157479486640017
16061,0.9299999999999999
16062,0.8009118541033434
16063,0.77
16064,0.6
16065,0.61
16066,0.755
16068,0.9199999999999999
16069,0.99
16070,0.61
16071,0.8394886363636365
16072,0.8839374792151646
16073,0.815
16074,0.6699999999999999
16075,0.9023248474647592
16076,0.6709972648853355
16077,0.8778409090909092
16078,0.8200000000000001
16079,0.761756876663709
16080,0.985
16081,0.7238475177304965
16082,0.8799999999999999
16083,0.8808396464646464
16084,0.78
16085,0.87
16086,0.8463601935619609
16087,0.985
16088,0.7250000000000001
16089,0.5084683357879234
16090,0.7470012626262625
16091,0.9845360824742269
16092,0.6655796339154219
16093,0.86
16094,0.9473684210526316
16095,0.8999999999999999
16096,0.62
16097,0.7949999999999999
16098,0.88
16099,0.96
16100,0.826004628655586
16101,0.6950000000000001
16102,0.925
16103,0.87
16104,0.5166666666666666
16105,0.845
16106,0.6220012626262627
16107,0.915
16108,0.7949999999999999
16109,0.905
16110,0.8958333333333333
16111,0.8
16112,0.895168439716312
16113,0.865
16114,0.75
16115,0.8306858826004628
16116,0.9199999999999999
16117,0.875
16118,0.7918745150205078
16119,0.8539450354609929
16120,0.8
16121,0.6101507092198581
16122,0.7720959595959596
16123,0.7219650746896698
16124,0.835
16125,0.9299999999999999
16126,0.925
16127,0.885
16128,0.915
16129,0.6131628787878788
16130,0.815
16131,0.9299999999999999
16132,0.515
16133,0.685
16134,0.755
16135,0.76
16136,0.7956553755522828
16137,0.4921283991003884
16138,0.95
16139,0.7127603618767094
16140,0.79
16141,0.55
16142,0.9299999999999999
16143,0.9225830349425854
16144,0.775
16145,0.825
16146,0.805
16147,0.925
16148,0.69
16149,0.875
16150,0.8800975177304965
16151,0.91
16152,0.9332526825163054
16153,0.725
16154,0.735
16155,0.845
16156,0.7749999999999999
16157,0.727947695035461
16158,0.882442667788765
16159,0.655
16160,0.6887755102040816
16161,0.875
16162,0.8400000000000001
16163,0.875
16164,0.875
16165,0.6950000000000001
16166,0.925
16167,0.8117108585858586
16168,0.735
16169,0.8204292026088786
16170,0.895
16171,0.5
16172,0.7595203029665474
16173,0.765
16174,0.855
16175,0.7379549758047549
16176,0.5800000000000001
16177,0.9539141414141414
16178,0.665
16179,0.88
16180,0.715
16181,0.915
16182,0.865
16183,0.885
16184,0.88
16185,0.72
16186,0.7436881969282558
16187,0.8600000000000001
16188,0.9199999999999999
16189,0.745
16190,0.7531028368794326
16191,0.8640350877192983
16192,0.6005679713544883
16193,0.96
16194,0.858270202020202
16195,0.64
16196,0.49
16197,0.885
16198,0.73
16199,0.81
16200,0.7549999999999999
16201,0.94
16202,0.47868421052631577
